user_id,user_type,name,email,university,academic_stream,cgpa,language,region,career_interest,mood_preference,company,job_role,experience_years,age,mentoring_rating,total_mentees,availability,bio
mentor_0437,mentor,Mentor 437,mentor437@example.com,NIT Trichy,Mechanical Engineering,7.373075603305131,Telugu,Hyderabad,Product Development,Supportive & Empathetic,Meta,Full Stack Developer,6,37,4.93,35,High,Experienced Full Stack Developer with passion for Product Development
mentor_0438,mentor,Mentor 438,mentor438@example.com,Amity University,Mechanical Engineering,6.550686786107962,Hindi,Central India,Finance & Investment,Challenging & Critical,TCS,Backend Engineer,15,42,3.99,39,High,Experienced Backend Engineer with passion for Finance & Investment
mentor_0439,mentor,Mentor 439,mentor439@example.com,NIT Surathkal,Aerospace Engineering,7.2038324617494,Bengali,Bangalore,Research & Innovation,Supportive & Empathetic,Morgan Stanley,UI/UX Designer,19,34,4.49,1,High,Experienced UI/UX Designer with passion for Research & Innovation
mentor_0440,mentor,Mentor 440,mentor440@example.com,VIT Vellore,Chemical Engineering,7.518646080708696,Malayalam,West India,Tech Leadership,Motivational & Inspiring,Microsoft,Frontend Engineer,11,40,4.63,41,Low,Experienced Frontend Engineer with passion for Tech Leadership
mentor_0441,mentor,Mentor 441,mentor441@example.com,IIT Delhi,Electrical Engineering,6.980021430509224,Tamil,Kolkata,Startup Ecosystem,Analytical & Logical,Goldman Sachs,Data Engineer,6,37,4.72,8,Low,Experienced Data Engineer with passion for Startup Ecosystem
mentor_0442,mentor,Mentor 442,mentor442@example.com,IIT Madras,Data Science,8.249778897227879,Malayalam,Hyderabad,Product Development,Direct & Straightforward,Zomato,Consultant,16,27,4.92,22,Medium,Experienced Consultant with passion for Product Development
mentor_0443,mentor,Mentor 443,mentor443@example.com,IIT Bombay,Chemical Engineering,7.370699403630023,Malayalam,South India,Healthcare Technology,Challenging & Critical,Adobe,Consultant,5,30,3.97,14,High,Experienced Consultant with passion for Healthcare Technology
mentor_0444,mentor,Mentor 444,mentor444@example.com,DTU Delhi,Aerospace Engineering,6.426980263185371,Kannada,East India,Social Impact,Patient & Understanding,Netflix,AI Research Engineer,16,38,4.79,12,Very High,Experienced AI Research Engineer with passion for Social Impact
mentor_0445,mentor,Mentor 445,mentor445@example.com,Anna University,Computer Science,6.359099573864563,Telugu,Kolkata,Consulting,Challenging & Critical,Google,DevOps Engineer,10,33,3.7,22,High,Experienced DevOps Engineer with passion for Consulting
mentor_0446,mentor,Mentor 446,mentor446@example.com,BITS Pilani,Chemical Engineering,7.984932072489165,Punjabi,Chennai,Entrepreneurship,Supportive & Empathetic,Zomato,AI Research Engineer,3,39,4.56,16,High,Experienced AI Research Engineer with passion for Entrepreneurship
mentor_0447,mentor,Mentor 447,mentor447@example.com,Anna University,Information Technology,6.310583373839731,English,North India,Startup Ecosystem,Direct & Straightforward,Adobe,Product Manager,12,40,4.61,47,Medium,Experienced Product Manager with passion for Startup Ecosystem
mentor_0448,mentor,Mentor 448,mentor448@example.com,IIT Madras,Data Science,7.7531408584392665,Punjabi,Ahmedabad,Healthcare Technology,Professional & Formal,TCS,DevOps Engineer,18,36,4.52,1,Medium,Experienced DevOps Engineer with passion for Healthcare Technology
mentor_0449,mentor,Mentor 449,mentor449@example.com,IIIT Hyderabad,Aerospace Engineering,7.855724148533567,Malayalam,Ahmedabad,Tech Leadership,Professional & Formal,Microsoft,AI Research Engineer,10,26,3.88,19,Low,Experienced AI Research Engineer with passion for Tech Leadership
mentor_0450,mentor,Mentor 450,mentor450@example.com,PESIT Bangalore,Computer Science,6.703715708860786,Hindi,Northeast India,Finance & Investment,Patient & Understanding,Morgan Stanley,Data Engineer,3,28,4.81,19,Medium,Experienced Data Engineer with passion for Finance & Investment
mentor_0451,mentor,Mentor 451,mentor451@example.com,IIIT Hyderabad,Civil Engineering,8.212590467019913,Tamil,Kolkata,Tech Leadership,Motivational & Inspiring,Morgan Stanley,UI/UX Designer,14,42,3.75,45,High,Experienced UI/UX Designer with passion for Tech Leadership
mentor_0452,mentor,Mentor 452,mentor452@example.com,IIT Bombay,Aerospace Engineering,6.125765100990694,Marathi,Northeast India,Entrepreneurship,Professional & Formal,Flipkart,Research Scientist,10,44,3.58,2,Medium,Experienced Research Scientist with passion for Entrepreneurship
mentor_0453,mentor,Mentor 453,mentor453@example.com,BITS Pilani,Civil Engineering,7.737167147198847,Punjabi,North India,Consulting,Challenging & Critical,Netflix,Research Scientist,18,39,4.58,11,High,Experienced Research Scientist with passion for Consulting
mentor_0454,mentor,Mentor 454,mentor454@example.com,VIT Vellore,Data Science,7.467313653123193,Malayalam,Chennai,Entrepreneurship,Professional & Formal,Netflix,Frontend Engineer,6,33,4.21,39,Very High,Experienced Frontend Engineer with passion for Entrepreneurship
mentor_0455,mentor,Mentor 455,mentor455@example.com,IIT Bombay,Mechanical Engineering,7.404801619415285,Tamil,Kolkata,Corporate Growth,Analytical & Logical,Amazon,Cloud Architect,8,38,4.77,1,Medium,Experienced Cloud Architect with passion for Corporate Growth
mentor_0456,mentor,Mentor 456,mentor456@example.com,Manipal Institute,Aerospace Engineering,6.557682685615542,Bengali,East India,Consulting,Analytical & Logical,TCS,Full Stack Developer,14,28,4.08,35,Very High,Experienced Full Stack Developer with passion for Consulting
mentor_0457,mentor,Mentor 457,mentor457@example.com,Anna University,Electronics,6.7503823964800596,Telugu,Central India,Tech Leadership,Patient & Understanding,TCS,AI Research Engineer,11,30,3.75,13,High,Experienced AI Research Engineer with passion for Tech Leadership
mentor_0458,mentor,Mentor 458,mentor458@example.com,IIT Bombay,Civil Engineering,8.795041620016478,Gujarati,East India,Product Development,Analytical & Logical,Startup,Software Engineer,17,34,4.75,15,High,Experienced Software Engineer with passion for Product Development
mentor_0459,mentor,Mentor 459,mentor459@example.com,Anna University,Information Technology,8.472124007097403,Kannada,Hyderabad,Tech Leadership,Professional & Formal,Swiggy,Data Engineer,18,31,4.32,18,Medium,Experienced Data Engineer with passion for Tech Leadership
mentor_0460,mentor,Mentor 460,mentor460@example.com,IIT Delhi,Electronics,8.09366767081904,Tamil,East India,Tech Leadership,Motivational & Inspiring,Zomato,Software Engineer,14,27,3.78,33,Medium,Experienced Software Engineer with passion for Tech Leadership
mentor_0461,mentor,Mentor 461,mentor461@example.com,IIIT Hyderabad,Biotechnology,8.25187848282375,Hindi,Ahmedabad,Consulting,Friendly & Casual,Flipkart,Product Manager,16,38,4.58,43,High,Experienced Product Manager with passion for Consulting
mentor_0462,mentor,Mentor 462,mentor462@example.com,IIT Delhi,Biotechnology,8.176810835737015,Hindi,Hyderabad,Social Impact,Friendly & Casual,Google,Product Manager,15,30,4.27,45,Medium,Experienced Product Manager with passion for Social Impact
mentor_0463,mentor,Mentor 463,mentor463@example.com,DTU Delhi,Computer Science,7.241315030171033,Tamil,East India,Corporate Growth,Patient & Understanding,TCS,Backend Engineer,4,33,4.41,5,High,Experienced Backend Engineer with passion for Corporate Growth
mentor_0464,mentor,Mentor 464,mentor464@example.com,Manipal Institute,Mechanical Engineering,7.538082841451481,Hindi,Central India,Startup Ecosystem,Direct & Straightforward,Amazon,Research Scientist,5,26,4.19,12,High,Experienced Research Scientist with passion for Startup Ecosystem
mentor_0465,mentor,Mentor 465,mentor465@example.com,BITS Pilani,Data Science,6.321993297567193,Telugu,Kolkata,Tech Leadership,Friendly & Casual,Zomato,AI Research Engineer,12,37,4.74,35,Medium,Experienced AI Research Engineer with passion for Tech Leadership
mentor_0466,mentor,Mentor 466,mentor466@example.com,VIT Vellore,Aerospace Engineering,7.428243498553979,Hindi,Central India,Healthcare Technology,Friendly & Casual,Meta,Backend Engineer,11,36,4.74,21,Medium,Experienced Backend Engineer with passion for Healthcare Technology
mentor_0467,mentor,Mentor 467,mentor467@example.com,Amity University,Electrical Engineering,8.44673139963135,Punjabi,West India,Data Science & AI,Analytical & Logical,Meta,Software Engineer,10,32,4.56,17,Low,Experienced Software Engineer with passion for Data Science & AI
mentor_0468,mentor,Mentor 468,mentor468@example.com,Anna University,Information Technology,6.971434201394292,Gujarati,North India,Academia & Teaching,Analytical & Logical,Infosys,Cloud Architect,12,40,3.66,11,High,Experienced Cloud Architect with passion for Academia & Teaching
mentor_0469,mentor,Mentor 469,mentor469@example.com,VIT Vellore,Civil Engineering,8.31851296374978,Hindi,Central India,Academia & Teaching,Professional & Formal,TCS,Data Scientist,5,36,4.76,29,Medium,Experienced Data Scientist with passion for Academia & Teaching
mentor_0470,mentor,Mentor 470,mentor470@example.com,Anna University,Data Science,7.573268590955011,Gujarati,Hyderabad,Tech Leadership,Patient & Understanding,Wipro,Data Scientist,7,41,4.51,39,Medium,Experienced Data Scientist with passion for Tech Leadership
mentor_0471,mentor,Mentor 471,mentor471@example.com,IIT Madras,Electronics,6.391702507464214,Malayalam,Central India,Healthcare Technology,Direct & Straightforward,McKinsey,Product Manager,5,28,4.55,6,Low,Experienced Product Manager with passion for Healthcare Technology
mentor_0472,mentor,Mentor 472,mentor472@example.com,IIT Bombay,Biotechnology,6.61414438932295,English,West India,Social Impact,Patient & Understanding,Amazon,Cloud Architect,18,39,4.04,31,High,Experienced Cloud Architect with passion for Social Impact
mentor_0473,mentor,Mentor 473,mentor473@example.com,DTU Delhi,Information Technology,8.235442295766203,Telugu,Northeast India,Product Development,Supportive & Empathetic,Goldman Sachs,DevOps Engineer,19,28,4.82,47,Medium,Experienced DevOps Engineer with passion for Product Development
mentor_0474,mentor,Mentor 474,mentor474@example.com,IIIT Hyderabad,Electrical Engineering,7.942019268206708,English,Hyderabad,Finance & Investment,Challenging & Critical,Paytm,Software Engineer,17,26,4.59,18,Medium,Experienced Software Engineer with passion for Finance & Investment
mentor_0475,mentor,Mentor 475,mentor475@example.com,Amity University,Aerospace Engineering,7.5814112583901005,Malayalam,West India,Finance & Investment,Direct & Straightforward,Google,Data Scientist,5,40,3.67,5,High,Experienced Data Scientist with passion for Finance & Investment
mentor_0476,mentor,Mentor 476,mentor476@example.com,SRM University,Computer Science,7.280774548601643,Telugu,Ahmedabad,Consulting,Direct & Straightforward,Paytm,Cloud Architect,14,26,4.11,19,High,Experienced Cloud Architect with passion for Consulting
mentor_0477,mentor,Mentor 477,mentor477@example.com,Anna University,Electrical Engineering,7.668454382102868,Tamil,Mumbai Metropolitan,Academia & Teaching,Motivational & Inspiring,Microsoft,AI Research Engineer,11,42,4.83,26,High,Experienced AI Research Engineer with passion for Academia & Teaching
mentor_0478,mentor,Mentor 478,mentor478@example.com,VIT Vellore,Information Technology,8.2042369994026,Tamil,Mumbai Metropolitan,Tech Leadership,Patient & Understanding,Meta,Cloud Architect,14,27,3.57,42,Medium,Experienced Cloud Architect with passion for Tech Leadership
mentor_0479,mentor,Mentor 479,mentor479@example.com,DTU Delhi,Electrical Engineering,8.680682624389828,Gujarati,South India,Finance & Investment,Professional & Formal,Wipro,Software Engineer,17,31,4.94,36,Low,Experienced Software Engineer with passion for Finance & Investment
mentor_0480,mentor,Mentor 480,mentor480@example.com,NIT Trichy,Information Technology,8.718947359552484,Malayalam,East India,Tech Leadership,Motivational & Inspiring,Netflix,Machine Learning Engineer,4,33,4.52,47,Medium,Experienced Machine Learning Engineer with passion for Tech Leadership
mentor_0481,mentor,Mentor 481,mentor481@example.com,Amity University,Information Technology,7.797567920606799,Gujarati,North India,Consulting,Direct & Straightforward,Google,Cloud Architect,14,41,4.45,6,Medium,Experienced Cloud Architect with passion for Consulting
mentor_0482,mentor,Mentor 482,mentor482@example.com,NIT Trichy,Chemical Engineering,7.362454647708383,Kannada,Delhi NCR,Academia & Teaching,Direct & Straightforward,TCS,Cloud Architect,6,44,3.91,4,Medium,Experienced Cloud Architect with passion for Academia & Teaching
mentor_0483,mentor,Mentor 483,mentor483@example.com,IIT Delhi,Civil Engineering,7.616998406255084,Hindi,Bangalore,Entrepreneurship,Direct & Straightforward,Goldman Sachs,Consultant,18,26,3.87,10,Very High,Experienced Consultant with passion for Entrepreneurship
mentor_0484,mentor,Mentor 484,mentor484@example.com,IIIT Hyderabad,Biotechnology,7.917696285804064,Marathi,West India,Social Impact,Friendly & Casual,Wipro,Research Scientist,18,28,4.91,14,High,Experienced Research Scientist with passion for Social Impact
mentor_0485,mentor,Mentor 485,mentor485@example.com,PESIT Bangalore,Chemical Engineering,7.914453555076073,Kannada,Northeast India,Data Science & AI,Patient & Understanding,Google,Backend Engineer,3,28,3.95,2,High,Experienced Backend Engineer with passion for Data Science & AI
mentor_0486,mentor,Mentor 486,mentor486@example.com,PESIT Bangalore,Aerospace Engineering,8.546389309712083,Hindi,Bangalore,Data Science & AI,Challenging & Critical,Apple,Software Engineer,4,30,4.66,4,High,Experienced Software Engineer with passion for Data Science & AI
mentor_0487,mentor,Mentor 487,mentor487@example.com,SRM University,Chemical Engineering,9.192604577533324,Telugu,Northeast India,Finance & Investment,Challenging & Critical,Swiggy,Consultant,5,37,4.09,22,High,Experienced Consultant with passion for Finance & Investment
mentor_0488,mentor,Mentor 488,mentor488@example.com,IIT Madras,Mechanical Engineering,7.335796296308731,Gujarati,Ahmedabad,Data Science & AI,Motivational & Inspiring,Netflix,Cloud Architect,19,37,3.71,36,Medium,Experienced Cloud Architect with passion for Data Science & AI
mentor_0489,mentor,Mentor 489,mentor489@example.com,VIT Vellore,Mechanical Engineering,9.224707927059569,Telugu,Pune,Social Impact,Direct & Straightforward,Goldman Sachs,Machine Learning Engineer,3,38,3.52,8,High,Experienced Machine Learning Engineer with passion for Social Impact
mentor_0490,mentor,Mentor 490,mentor490@example.com,SRM University,Biotechnology,8.437791397406714,Telugu,Pune,Entrepreneurship,Challenging & Critical,Flipkart,Backend Engineer,8,34,4.32,14,High,Experienced Backend Engineer with passion for Entrepreneurship
mentor_0491,mentor,Mentor 491,mentor491@example.com,IIT Bombay,Electrical Engineering,7.419341607851834,Hindi,Pune,Social Impact,Analytical & Logical,Swiggy,Software Engineer,17,32,4.96,2,High,Experienced Software Engineer with passion for Social Impact
mentor_0492,mentor,Mentor 492,mentor492@example.com,IIT Bombay,Civil Engineering,8.698851871092064,Malayalam,Bangalore,Tech Leadership,Patient & Understanding,Amazon,Product Manager,16,29,4.05,28,Very High,Experienced Product Manager with passion for Tech Leadership
mentor_0493,mentor,Mentor 493,mentor493@example.com,VIT Vellore,Biotechnology,8.848518641135332,Hindi,West India,Consulting,Challenging & Critical,Wipro,Consultant,17,44,4.04,5,Low,Experienced Consultant with passion for Consulting
mentor_0494,mentor,Mentor 494,mentor494@example.com,BITS Pilani,Information Technology,7.131763644644923,Bengali,Delhi NCR,Startup Ecosystem,Professional & Formal,Startup,Backend Engineer,16,44,4.02,16,Low,Experienced Backend Engineer with passion for Startup Ecosystem
mentor_0495,mentor,Mentor 495,mentor495@example.com,IIT Madras,Electronics,8.88577220198852,Tamil,Bangalore,Entrepreneurship,Patient & Understanding,Swiggy,Software Engineer,7,31,4.28,25,Medium,Experienced Software Engineer with passion for Entrepreneurship
mentor_0496,mentor,Mentor 496,mentor496@example.com,DTU Delhi,Civil Engineering,8.360066256828771,Tamil,West India,Startup Ecosystem,Professional & Formal,McKinsey,Consultant,8,38,4.16,20,Very High,Experienced Consultant with passion for Startup Ecosystem
mentor_0497,mentor,Mentor 497,mentor497@example.com,Anna University,Civil Engineering,9.394847302383354,Kannada,Central India,Consulting,Challenging & Critical,Deloitte,Machine Learning Engineer,19,36,4.82,7,Medium,Experienced Machine Learning Engineer with passion for Consulting
mentor_0498,mentor,Mentor 498,mentor498@example.com,PESIT Bangalore,Information Technology,7.160769134400401,Tamil,Ahmedabad,Consulting,Analytical & Logical,Meta,Software Engineer,13,38,4.26,20,Medium,Experienced Software Engineer with passion for Consulting
mentor_0499,mentor,Mentor 499,mentor499@example.com,Amity University,Information Technology,7.217258605011203,Hindi,Delhi NCR,Academia & Teaching,Professional & Formal,Startup,Software Engineer,18,38,4.26,10,Medium,Experienced Software Engineer with passion for Academia & Teaching
mentor_0500,mentor,Mentor 500,mentor500@example.com,BITS Pilani,Computer Science,6.0,Punjabi,Pune,Startup Ecosystem,Friendly & Casual,Microsoft,Data Engineer,14,40,3.71,37,Very High,Experienced Data Engineer with passion for Startup Ecosystem
